year,price,assemble_place,series,km,transmission,brand,model,engine_type_Dầu,engine_type_Hybrid,engine_type_Xăng,engine_type_Điện
2015,355000000.0,0,869486499.8761456,67000,1,597649694.5010183,347152465.07648355,False,False,True,False
2022,1166000000.0,0,1311185155.3045583,23000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2020,670000000.0,0,585967971.5302491,45000,1,619890078.5153462,624105411.9966265,False,False,True,False
2015,348000000.0,0,869486499.8761456,73000,1,597649694.5010183,347152465.07648355,False,False,True,False
2020,355000000.0,0,365127604.1666667,54000,1,619890078.5153462,329309165.51239985,False,False,True,False
2017,450000000.0,0,869486499.8761456,62000,1,615941062.8019323,439754548.10094404,False,False,True,False
2023,4570000000.0,1,869486499.8761456,3900,1,1638801954.3973942,4554618706.442823,False,False,True,False
2016,850000000.0,1,1311185155.3045583,65000,1,1133343531.3888328,837240069.2025716,False,False,True,False
2018,455000000.0,0,869486499.8761456,65000,1,598582076.3087844,421589378.98729265,False,False,True,False
2018,455000000.0,0,869486499.8761456,62000,1,598582076.3087844,421589378.98729265,False,False,True,False
2010,245000000.0,0,585967971.5302491,98000,1,598582076.3087844,245962704.06975484,False,False,True,False
2010,238000000.0,0,1311185155.3045583,90000,1,746060164.083865,267156741.34057727,False,False,True,False
2021,1439000000.0,1,869486499.8761456,9000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2023,1270000000.0,1,1311185155.3045583,15000,1,746060164.083865,1063181256.9806935,True,False,False,False
2022,599000000.0,1,1311185155.3045583,20000,1,894757575.7575758,597397157.5001746,False,False,True,False
2020,999000000.0,0,1311185155.3045583,55000,1,894757575.7575758,1031625107.9593239,True,False,False,False
2015,385000000.0,1,365127604.1666667,57000,1,894757575.7575758,390091540.73604923,False,False,True,False
2022,1870000000.0,1,869486499.8761456,32180,1,1868142663.8176637,963577114.0299644,False,False,True,False
2022,4658000000.0,1,1311185155.3045583,3100,1,1638801954.3973942,4230017700.497753,False,False,True,False
2008,470000000.0,1,1311185155.3045583,85000,1,2491556000.0,1604030770.3663225,False,False,True,False
2019,635000000.0,0,1311185155.3045583,58000,1,615941062.8019323,690408959.7679541,False,False,True,False
2021,325000000.0,0,365127604.1666667,32000,1,587584821.4285715,320068462.96604824,False,False,True,False
2022,1829000000.0,0,1311185155.3045583,46400,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2015,340000000.0,0,1311185155.3045583,75000,1,746060164.083865,406012078.4875256,False,False,True,False
2019,2030000000.0,1,1311185155.3045583,28000,1,1638801954.3973942,1995896953.6314313,False,False,True,False
2015,480000000.0,0,1311185155.3045583,46000,1,598582076.3087844,502539790.10287535,False,False,True,False
2008,269000000.0,0,869486499.8761456,90000,1,597649694.5010183,277254907.5016723,False,False,True,False
2021,860000000.0,0,1311185155.3045583,40000,1,615941062.8019323,850412094.5987391,False,False,True,False
2015,555000000.0,0,1311185155.3045583,90000,1,597649694.5010183,467730681.4202011,False,False,True,False
2021,780000000.0,1,1311185155.3045583,2000,1,894757575.7575758,771121558.4235364,False,False,True,False
2019,710000000.0,0,1311185155.3045583,51000,1,615941062.8019323,640044855.260039,False,False,True,False
2020,305000000.0,0,869486499.8761456,60000,0,619890078.5153462,286477222.2807273,False,False,True,False
2009,275000000.0,1,670343532.6842837,100000,1,517867850.09861934,336253929.35819423,True,False,False,False
2018,630000000.0,0,1311185155.3045583,78000,1,615941062.8019323,601419693.7968066,False,False,True,False
2020,1190000000.0,1,869486499.8761456,40000,1,1437003831.402568,1188999594.9696543,False,False,True,False
2014,1350000000.0,1,1311185155.3045583,96000,1,2491556000.0,1053523152.7724817,False,False,True,False
2018,495000000.0,0,585967971.5302491,50000,1,619890078.5153462,546429793.9844512,False,False,True,False
2018,440000000.0,1,670343532.6842837,86000,1,460170579.7411802,440116849.8480167,True,False,False,False
2009,310000000.0,0,869486499.8761456,90000,1,894757575.7575758,379207686.54930437,False,False,True,False
2017,380000000.0,1,670343532.6842837,90000,0,320756919.09090835,357170815.3520765,True,False,False,False
2020,3249000000.0,1,1050158823.5294118,25000,1,894757575.7575758,3288430138.185851,False,True,False,False
2016,485000000.0,0,869486499.8761456,80000,1,894757575.7575758,502335162.32890004,False,False,True,False
2016,615000000.0,0,1311185155.3045583,10000,1,619890078.5153462,607018843.4550009,True,False,False,False
2013,314000000.0,1,365127604.1666667,75000,1,894757575.7575758,302336104.2115293,False,False,True,False
2021,555000000.0,0,585967971.5302491,50000,1,598582076.3087844,592598441.2112626,False,False,True,False
2020,475000000.0,0,1311185155.3045583,45000,1,746060164.083865,406012078.4875256,False,False,True,False
2020,1370000000.0,0,1311185155.3045583,40000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2017,448000000.0,0,1050158823.5294118,158000,0,746060164.083865,518747097.31583977,True,False,False,False
2019,375000000.0,1,869486499.8761456,60000,1,388085643.9861512,373804708.1953599,False,False,True,False
2015,199000000.0,0,869486499.8761456,90000,1,320756919.09090835,221681365.64737546,False,False,True,False
2006,299000000.0,1,1311185155.3045583,150000,1,619890078.5153462,963577114.0299644,True,False,False,False
2021,1859000000.0,0,1311185155.3045583,28000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2014,1299000000.0,0,869486499.8761456,150000,1,1638801954.3973942,1355122864.6117113,False,False,True,False
2015,352000000.0,0,585967971.5302491,150000,0,894757575.7575758,435091311.9425349,False,False,True,False
2014,250000000.0,0,365127604.1666667,100000,1,746060164.083865,310738180.5550022,False,False,True,False
2009,138000000.0,1,365127604.1666667,120000,0,619890078.5153462,963577114.0299644,False,False,True,False
2007,226000000.0,1,365127604.1666667,88000,1,460170579.7411802,963577114.0299644,False,False,True,False
2017,712000000.0,1,1311185155.3045583,85000,1,894757575.7575758,671565584.6698112,False,False,True,False
2018,408000000.0,1,365127604.1666667,43000,1,388085643.9861512,453037992.31528693,False,False,True,False
2003,300000000.0,1,1311185155.3045583,168218,0,894757575.7575758,474620578.89532346,False,False,True,False
2006,219000000.0,0,869486499.8761456,200000,1,597649694.5010183,277254907.5016723,False,False,True,False
2021,2159000000.0,0,869486499.8761456,14000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2015,350000000.0,0,869486499.8761456,30000,0,598582076.3087844,963577114.0299644,False,False,True,False
2020,290000000.0,0,365127604.1666667,20000,1,598582076.3087844,293042818.34070104,False,False,True,False
2021,295000000.0,1,869486499.8761456,33000,0,517867850.09861934,295104876.3754498,False,False,True,False
2021,760000000.0,1,1311185155.3045583,26000,1,894757575.7575758,771121558.4235364,False,False,True,False
2021,2069000000.0,1,869486499.8761456,30000,1,2491556000.0,1736206887.9240887,False,False,True,False
2013,408000000.0,0,869486499.8761456,99000,1,894757575.7575758,379207686.54930437,False,False,True,False
2016,635000000.0,0,869486499.8761456,82000,1,894757575.7575758,600206641.0633923,False,False,True,False
2021,395000000.0,1,365127604.1666667,40000,1,597649694.5010183,375540478.03438365,False,False,True,False
2021,1019000000.0,0,869486499.8761456,28600,1,1638801954.3973942,995058660.7384624,False,False,True,False
2020,2759000000.0,0,869486499.8761456,20000,1,1638801954.3973942,2276775286.8758144,False,False,True,False
2013,240000000.0,0,365127604.1666667,70000,1,598582076.3087844,237509963.814643,False,False,True,False
2022,710000000.0,1,1311185155.3045583,51000,1,894757575.7575758,706950438.2638509,False,False,True,False
2015,388000000.0,1,670343532.6842837,102000,0,894757575.7575758,350293064.1789926,True,False,False,False
2020,510000000.0,1,365127604.1666667,62000,1,894757575.7575758,457004953.92006403,False,False,True,False
2017,455000000.0,1,670343532.6842837,120000,1,746060164.083865,512100879.4694939,True,False,False,False
2014,1399000000.0,1,1311185155.3045583,70000,1,2491556000.0,1053523152.7724817,False,False,True,False
2002,148000000.0,1,869486499.8761456,250000,0,517867850.09861934,963577114.0299644,False,False,True,False
2022,699000000.0,0,585967971.5302491,41000,1,779925386.934662,684473478.6666083,False,False,True,False
2023,470000000.0,0,869486499.8761456,15000,1,619890078.5153462,432717557.02599126,False,False,True,False
2015,350000000.0,0,585967971.5302491,110000,0,894757575.7575758,435091311.9425349,False,False,True,False
2022,669000000.0,1,585967971.5302491,21000,1,619890078.5153462,677558346.8164071,False,False,True,False
2015,355000000.0,1,585967971.5302491,61000,1,619890078.5153462,374925435.7047498,False,False,True,False
2020,418000000.0,0,869486499.8761456,29000,1,619890078.5153462,432717557.02599126,False,False,True,False
2021,1065000000.0,0,1311185155.3045583,31000,1,894757575.7575758,1031625107.9593239,True,False,False,False
2022,635000000.0,0,365127604.1666667,14000,1,615941062.8019323,623628152.9834445,False,False,True,False
2019,1299000000.0,0,1311185155.3045583,62000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,658000000.0,0,585967971.5302491,45000,0,894757575.7575758,668524733.5916495,False,False,True,False
2022,339000000.0,0,365127604.1666667,23000,1,587584821.4285715,342673754.59915257,False,False,True,False
2015,3450000000.0,1,1311185155.3045583,82000,1,2738120992.5405693,3036195619.1204486,False,False,True,False
2021,1839000000.0,0,1311185155.3045583,28000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2013,325000000.0,1,670343532.6842837,15000,1,615941062.8019323,364238881.28860813,True,False,False,False
2020,4679000000.0,1,869486499.8761456,25000,1,1638801954.3973942,963577114.0299644,False,False,True,False
2017,398000000.0,1,670343532.6842837,70000,1,837215809.8269854,397670649.3379444,True,False,False,False
2002,170000000.0,0,869486499.8761456,32000,0,894757575.7575758,324051211.23931396,False,False,True,False
2019,490000000.0,0,869486499.8761456,48000,1,615941062.8019323,573440652.796361,False,False,True,False
2004,130000000.0,0,869486499.8761456,128618,1,746060164.083865,137601482.56760234,False,False,True,False
2019,345000000.0,0,869486499.8761456,69818,0,894757575.7575758,357017798.37443525,False,False,True,False
2015,275000000.0,0,585967971.5302491,116268,0,598582076.3087844,963577114.0299644,False,False,True,False
2014,275000000.0,0,585967971.5302491,158618,0,894757575.7575758,435091311.9425349,False,False,True,False
2022,2150000000.0,0,1311185155.3045583,9500,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2014,1280000000.0,1,1311185155.3045583,69000,1,2491556000.0,1053523152.7724817,False,False,True,False
2011,336000000.0,0,1311185155.3045583,120000,1,597649694.5010183,467730681.4202011,False,False,True,False
2018,230000000.0,0,869486499.8761456,90000,0,619890078.5153462,241526611.39080882,False,False,True,False
2015,385000000.0,1,670343532.6842837,98000,1,746060164.083865,512100879.4694939,True,False,False,False
2019,395000000.0,0,869486499.8761456,75000,1,619890078.5153462,432717557.02599126,False,False,True,False
2014,275000000.0,0,365127604.1666667,92000,1,746060164.083865,310738180.5550022,False,False,True,False
2020,435000000.0,1,585967971.5302491,42000,1,465474377.2197347,489470428.3217499,False,False,True,False
2023,1259000000.0,0,1311185155.3045583,20000,1,587584821.4285715,1223760219.0075743,False,False,False,True
2007,266000000.0,0,869486499.8761456,12988,1,894757575.7575758,324051211.23931396,False,False,True,False
2006,145000000.0,1,365127604.1666667,160000,1,894757575.7575758,963577114.0299644,False,False,True,False
2008,176000000.0,0,869486499.8761456,12677,0,894757575.7575758,963577114.0299644,False,False,True,False
2020,870000000.0,1,1311185155.3045583,62000,1,746060164.083865,1063181256.9806935,True,False,False,False
2014,340000000.0,0,869486499.8761456,40000,1,615941062.8019323,329341465.2408571,False,False,True,False
2009,237000000.0,1,365127604.1666667,160000,1,619890078.5153462,963577114.0299644,False,False,True,False
2022,4399000000.0,1,1311185155.3045583,10000,1,1638801954.3973942,4230017700.497753,False,False,True,False
2022,1699000000.0,0,869486499.8761456,28000,1,1638801954.3973942,1564757529.7909257,False,False,True,False
2021,888000000.0,0,1050158823.5294118,38000,1,746060164.083865,895902788.8084604,False,False,True,False
2020,689000000.0,0,585967971.5302491,66000,1,619890078.5153462,691834334.8763967,False,False,True,False
2022,1690000000.0,0,869486499.8761456,25000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2024,1099000000.0,1,585967971.5302491,3200,1,894757575.7575758,1098499946.2811825,False,True,False,False
2022,940000000.0,0,1311185155.3045583,24000,1,779925386.934662,933114384.4381127,False,False,True,False
2015,2160000000.0,1,1311185155.3045583,150000,1,894757575.7575758,2000787544.194665,False,False,True,False
2015,2390000000.0,1,1311185155.3045583,96000,1,2491556000.0,1799511895.1720715,False,False,True,False
2023,2560000000.0,0,1311185155.3045583,12000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2014,3090000000.0,1,1311185155.3045583,72000,1,2491556000.0,1781800194.1340535,False,False,True,False
2019,513000000.0,1,670343532.6842837,27000,0,746060164.083865,461222007.1339983,True,False,False,False
2023,890000000.0,0,1311185155.3045583,19000,1,746060164.083865,881000104.9606903,False,False,True,False
2022,2098000000.0,0,1311185155.3045583,7700,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2023,505000000.0,0,585967971.5302491,17000,1,598582076.3087844,503645552.31098986,False,False,True,False
2021,710000000.0,1,670343532.6842837,40000,1,746060164.083865,765148393.5613514,True,False,False,False
2022,1230000000.0,1,1311185155.3045583,20000,1,746060164.083865,1063181256.9806935,True,False,False,False
2023,885000000.0,0,670343532.6842837,8000,1,746060164.083865,765148393.5613514,True,False,False,False
2022,640000000.0,1,1311185155.3045583,26000,1,894757575.7575758,640072536.7676854,False,False,True,False
2019,865000000.0,0,1311185155.3045583,40000,1,619890078.5153462,862392399.3914299,True,False,False,False
2020,425000000.0,0,869486499.8761456,50000,1,894757575.7575758,412003832.4940649,False,False,True,False
2021,4580000000.0,1,1311185155.3045583,38000,1,894757575.7575758,4724187755.284127,False,False,True,False
2016,620000000.0,1,1311185155.3045583,97000,1,517867850.09861934,627983197.6202793,False,False,True,False
2022,960000000.0,0,1311185155.3045583,30000,1,597649694.5010183,868534255.2222506,False,False,True,False
2022,630000000.0,1,1311185155.3045583,40000,1,894757575.7575758,640072536.7676854,False,False,True,False
2023,1460000000.0,1,1311185155.3045583,20000,1,746060164.083865,1465320504.4870987,True,False,False,False
2022,730000000.0,0,1050158823.5294118,6900,0,746060164.083865,518747097.31583977,True,False,False,False
2015,1290000000.0,0,869486499.8761456,120000,1,1638801954.3973942,1355122864.6117113,False,False,True,False
2022,1229000000.0,1,1311185155.3045583,30000,1,746060164.083865,1063181256.9806935,True,False,False,False
2021,323000000.0,0,365127604.1666667,37000,1,587584821.4285715,332105618.00157684,False,False,True,False
2022,410000000.0,0,869486499.8761456,38000,0,894757575.7575758,415375742.82388073,False,False,True,False
